user_id,cohort_month,city,treatment_city,post_launch,did,age,income,prior_orders_90d,prior_spend_90d,app_sessions_30d,days_since_last_purchase,premium_member,mobile_app_user,marketing_emails_30d,discount_received,retained_30d,spend_30d
10926,2025-07-01,Dallas,0,1,0,29,103427,3,214.4,17,22,0,1,4,0,1,85.26
10927,2025-02-01,Austin,1,0,0,30,20000,0,150.61,7,20,0,1,7,0,0,47.04
10928,2025-09-01,New York,1,1,1,42,68427,2,243.2,12,4,0,1,8,1,1,105.07
10929,2025-04-01,Seattle,1,0,0,32,79357,5,349.36,11,34,0,1,7,1,0,107.42
10930,2025-02-01,New York,1,0,0,42,45455,1,141.13,6,2,1,0,5,1,1,95.5
10931,2025-04-01,New York,1,0,0,48,68895,2,220.73,7,11,1,1,7,0,0,67.52
10932,2025-03-01,Denver,0,0,0,43,114859,2,242.45,4,1,1,1,5,0,0,121.33
10933,2025-04-01,New York,1,0,0,28,117614,2,178.24,6,13,0,0,7,0,1,112.54
10934,2025-09-01,Austin,1,1,1,53,35911,4,238.93,12,23,0,1,3,1,1,142.72
10935,2025-02-01,Seattle,1,0,0,43,74726,6,316.91,22,24,0,1,7,0,0,139.34
10936,2025-12-01,Phoenix,0,1,0,18,55258,2,255.29,6,4,1,0,3,1,1,156.05
10937,2025-08-01,Denver,0,1,0,33,69981,2,115.32,12,1,1,0,6,1,1,92.55
10938,2025-07-01,Phoenix,0,1,0,32,72401,3,189.09,4,0,1,0,5,0,1,174.28
10939,2025-08-01,Boston,1,1,1,30,90984,0,79.32,4,7,0,0,5,0,1,75.0
10940,2025-11-01,Phoenix,0,1,0,34,47401,3,208.97,11,29,1,1,6,0,0,69.21
10941,2025-02-01,Phoenix,0,0,0,18,81860,3,257.35,11,1,0,1,2,1,0,66.75
10942,2025-08-01,Austin,1,1,1,38,75782,3,123.76,16,10,0,0,5,1,1,129.86
10943,2025-11-01,Seattle,1,1,1,24,104155,3,336.97,7,4,0,1,4,0,0,77.69
10944,2025-03-01,Seattle,1,0,0,50,72666,2,79.45,7,5,0,1,4,0,0,78.26
10945,2025-05-01,Phoenix,0,0,0,32,83090,6,318.63,14,38,0,1,4,0,1,130.85
10946,2025-08-01,Dallas,0,1,0,35,71170,4,211.82,12,18,0,1,3,1,1,134.66
10947,2025-04-01,Denver,0,0,0,39,98779,6,268.46,8,24,1,0,4,1,1,181.91
10948,2025-06-01,New York,1,0,0,33,65644,1,178.29,9,64,0,1,7,1,0,90.08
10949,2025-07-01,Seattle,1,1,1,35,88679,4,236.53,8,4,0,1,2,0,0,80.47
10950,2025-03-01,New York,1,0,0,38,79077,1,115.49,8,4,0,1,7,0,1,104.97
10951,2025-01-01,Boston,1,0,0,37,65335,4,246.12,12,25,1,0,6,1,1,92.18
10952,2025-05-01,Phoenix,0,0,0,33,41677,1,144.68,12,4,1,0,6,0,0,41.87
10953,2025-09-01,Denver,0,1,0,42,34087,1,110.42,3,16,0,1,5,1,0,23.73
10954,2025-03-01,New York,1,0,0,44,46311,2,196.93,10,10,0,1,4,1,0,37.49
10955,2025-10-01,Seattle,1,1,1,36,101391,4,220.13,10,8,0,0,4,0,0,100.66
10956,2025-03-01,Seattle,1,0,0,27,82078,2,90.78,6,15,0,1,4,1,1,113.65
10957,2025-08-01,Seattle,1,1,1,18,48965,1,229.25,7,31,0,1,2,0,0,77.44
10958,2025-01-01,Dallas,0,0,0,31,83474,2,202.74,14,15,0,0,5,0,1,70.96
10959,2025-09-01,Boston,1,1,1,18,66093,0,71.37,12,32,0,0,2,0,1,72.22
10960,2025-06-01,Austin,1,0,0,35,100987,0,131.02,3,13,0,1,5,1,1,49.0
10961,2025-07-01,Austin,1,1,1,53,54102,3,194.9,12,10,1,0,2,0,1,96.13
10962,2025-10-01,Austin,1,1,1,27,63337,3,237.35,10,25,0,1,6,0,1,94.15
10963,2025-10-01,Chicago,0,1,0,43,59773,5,242.25,15,2,1,0,1,0,0,123.56
10964,2025-01-01,Austin,1,0,0,31,126937,2,265.91,13,0,0,1,10,0,1,97.94
10965,2025-08-01,Austin,1,1,1,33,81582,3,153.39,10,24,1,0,7,0,0,109.6
10966,2025-01-01,Boston,1,0,0,35,118100,7,507.22,9,5,0,1,2,0,1,178.42
10967,2025-10-01,New York,1,1,1,34,75119,3,251.95,7,28,0,1,6,0,0,52.41
10968,2025-01-01,Austin,1,0,0,18,74869,2,141.06,13,27,0,1,5,1,1,95.34
10969,2025-11-01,Phoenix,0,1,0,25,24136,1,58.45,8,16,0,0,3,0,1,99.03
10970,2025-05-01,Phoenix,0,0,0,38,66211,4,245.59,12,30,0,0,8,0,1,98.1
10971,2025-10-01,New York,1,1,1,28,53186,3,161.58,6,8,0,0,6,1,0,20.67
10972,2025-09-01,Boston,1,1,1,36,131370,5,365.95,16,13,0,1,3,0,0,69.71
10973,2025-12-01,Phoenix,0,1,0,34,62685,6,344.52,7,13,0,0,6,0,0,66.31
10974,2025-09-01,Austin,1,1,1,35,55364,4,275.46,12,11,0,0,8,1,0,105.84
10975,2025-07-01,Seattle,1,1,1,24,93703,4,240.88,19,9,0,1,6,0,0,78.11
10976,2025-10-01,Seattle,1,1,1,31,37720,2,189.2,7,20,1,1,6,0,0,93.35
10977,2025-04-01,Chicago,0,0,0,36,44120,7,345.46,13,10,0,0,11,0,0,52.22
10978,2025-04-01,Chicago,0,0,0,34,31687,2,175.31,7,31,0,1,4,0,0,76.5
10979,2025-01-01,Phoenix,0,0,0,38,50134,2,206.69,7,12,0,1,2,1,0,0.0
10980,2025-10-01,New York,1,1,1,32,93509,1,162.57,7,55,0,1,6,1,1,90.64
10981,2025-09-01,Dallas,0,1,0,47,100848,4,277.52,13,28,0,1,7,0,0,27.49
10982,2025-03-01,Dallas,0,0,0,32,87368,3,200.45,15,2,0,0,9,1,1,101.19
10983,2025-12-01,Dallas,0,1,0,40,52392,0,104.75,4,16,0,1,3,0,0,22.04
10984,2025-07-01,Boston,1,1,1,45,99928,5,293.5,17,11,0,1,6,1,1,158.04
10985,2025-06-01,Seattle,1,0,0,18,65335,3,219.86,8,29,1,0,2,1,0,109.65
10986,2025-04-01,New York,1,0,0,38,93933,1,263.71,14,6,0,0,4,0,0,17.15
10987,2025-12-01,Boston,1,1,1,18,88099,4,304.15,13,1,0,1,5,0,0,76.88
10988,2025-07-01,Denver,0,1,0,30,96535,0,143.53,9,20,0,1,5,0,1,67.35
10989,2025-12-01,Chicago,0,1,0,31,51889,2,87.51,7,22,1,1,6,0,0,121.37
10990,2025-02-01,Boston,1,0,0,30,75150,3,274.02,9,1,0,1,6,1,1,150.64
10991,2025-10-01,Chicago,0,1,0,30,84051,4,265.56,12,8,0,1,7,0,0,76.22
10992,2025-05-01,Phoenix,0,0,0,32,20000,3,195.22,12,20,0,0,3,1,0,110.42
10993,2025-03-01,Dallas,0,0,0,27,27909,3,175.79,7,80,1,1,5,0,0,90.77
10994,2025-02-01,Denver,0,0,0,53,78459,8,395.61,16,65,1,1,6,0,0,131.12
10995,2025-03-01,Dallas,0,0,0,22,43770,2,216.65,10,45,0,1,4,1,1,106.94
10996,2025-05-01,Denver,0,0,0,22,38159,9,406.94,16,32,0,1,5,0,1,167.76
10997,2025-07-01,New York,1,1,1,27,81958,4,216.21,15,32,0,1,5,0,0,106.94
10998,2025-10-01,Denver,0,1,0,37,53131,4,341.26,13,60,0,0,5,0,0,115.98
10999,2025-11-01,Dallas,0,1,0,37,65756,1,98.28,12,120,0,1,3,1,1,81.13
11000,2025-03-01,Austin,1,0,0,23,77117,2,200.43,16,18,1,1,3,0,0,128.24
11001,2025-10-01,Chicago,0,1,0,18,87891,3,240.1,14,11,0,1,8,0,0,89.82
11002,2025-02-01,Dallas,0,0,0,26,56325,6,457.55,17,33,0,1,2,1,0,91.1
11003,2025-09-01,Chicago,0,1,0,36,87671,4,343.16,13,120,0,1,7,0,1,123.03
11004,2025-07-01,Phoenix,0,1,0,27,89579,3,271.3,10,10,0,0,2,1,0,105.89
11005,2025-07-01,Seattle,1,1,1,26,50053,3,291.23,7,1,0,1,3,1,0,93.1
11006,2025-06-01,Seattle,1,0,0,25,88533,2,167.29,13,3,0,1,2,0,0,59.32
11007,2025-03-01,Dallas,0,0,0,31,35206,3,236.65,12,9,1,0,8,0,0,91.4
11008,2025-06-01,Denver,0,0,0,35,75157,5,230.85,16,19,0,1,4,0,1,99.66
11009,2025-02-01,Phoenix,0,0,0,45,97600,5,237.06,16,12,1,0,6,1,0,141.23
11010,2025-05-01,Boston,1,0,0,26,49384,6,465.12,14,4,1,1,3,0,0,93.37
11011,2025-05-01,New York,1,0,0,37,57590,1,215.41,9,70,0,1,4,0,0,60.29
11012,2025-01-01,Seattle,1,0,0,27,105999,2,182.61,11,1,1,1,1,0,1,127.42
11013,2025-02-01,New York,1,0,0,18,33566,6,427.35,18,24,0,0,9,1,0,123.32
11014,2025-10-01,Dallas,0,1,0,18,35521,3,278.44,16,8,0,0,3,0,1,156.81
11015,2025-05-01,Seattle,1,0,0,28,87616,6,392.85,18,8,1,1,7,0,0,74.8
11016,2025-04-01,Phoenix,0,0,0,35,69505,5,347.36,13,11,0,0,5,0,0,67.2
11017,2025-06-01,Denver,0,0,0,32,93891,4,262.43,15,28,0,0,4,0,0,39.27
11018,2025-12-01,Seattle,1,1,1,35,58243,0,139.96,12,15,0,1,4,0,0,87.54
11019,2025-03-01,Dallas,0,0,0,31,67862,5,335.51,9,11,0,1,4,0,0,93.17
11020,2025-06-01,Phoenix,0,0,0,29,74963,3,170.46,13,29,1,1,8,1,0,81.35
11021,2025-09-01,Austin,1,1,1,22,77583,4,241.36,18,24,0,1,4,1,0,70.09
11022,2025-05-01,Austin,1,0,0,24,75568,5,332.85,9,6,0,1,6,0,1,150.34
11023,2025-02-01,Denver,0,0,0,59,64964,2,43.19,11,18,0,1,4,0,1,111.07
11024,2025-01-01,Dallas,0,0,0,30,88342,3,206.54,12,1,0,1,4,0,0,123.71
11025,2025-02-01,Dallas,0,0,0,36,90428,3,129.01,13,23,0,1,2,0,1,141.43
11026,2025-03-01,Phoenix,0,0,0,34,87517,3,243.71,8,6,1,1,3,0,1,90.31
11027,2025-03-01,Dallas,0,0,0,29,86424,4,194.06,8,17,1,1,8,0,0,129.48
11028,2025-10-01,Seattle,1,1,1,34,62330,3,301.14,13,3,0,0,6,0,1,122.74
11029,2025-10-01,New York,1,1,1,36,80665,6,378.13,7,21,0,1,4,0,0,159.87
11030,2025-04-01,Chicago,0,0,0,18,52430,1,118.26,11,2,1,1,5,0,1,129.94
11031,2025-05-01,Phoenix,0,0,0,39,55836,3,176.44,11,9,1,1,4,0,0,93.39
11032,2025-07-01,Boston,1,1,1,44,86859,3,321.49,8,6,0,1,2,0,0,89.15
11033,2025-01-01,Austin,1,0,0,43,99245,3,232.98,8,0,1,1,4,0,1,107.92
11034,2025-01-01,Chicago,0,0,0,44,85745,4,397.04,13,3,0,1,5,0,1,167.51
11035,2025-06-01,New York,1,0,0,28,38965,2,205.84,6,16,0,1,3,0,0,72.96
11036,2025-06-01,Austin,1,0,0,32,68959,7,242.96,8,6,0,1,3,0,0,119.59
11037,2025-09-01,New York,1,1,1,48,41408,3,325.16,12,3,0,1,2,0,0,98.0
11038,2025-09-01,Dallas,0,1,0,29,89478,1,159.83,4,10,0,1,7,1,1,93.9
11039,2025-07-01,New York,1,1,1,36,32227,0,85.8,7,3,1,1,7,1,0,58.54
11040,2025-07-01,Chicago,0,1,0,18,73588,6,299.18,11,7,0,0,5,0,0,57.12
11041,2025-02-01,Denver,0,0,0,24,45715,2,228.54,11,40,1,0,4,0,1,82.54
11042,2025-08-01,Denver,0,1,0,18,42310,0,55.32,9,29,0,1,6,0,1,113.48
11043,2025-04-01,Austin,1,0,0,56,49862,4,256.06,12,25,1,1,4,1,1,158.89
11044,2025-07-01,Phoenix,0,1,0,38,103964,2,315.89,9,24,1,1,5,1,0,62.93
11045,2025-07-01,Austin,1,1,1,32,20000,2,231.26,12,10,0,1,9,1,0,70.58
11046,2025-12-01,Dallas,0,1,0,30,98733,2,231.74,8,13,0,1,6,0,1,95.64
11047,2025-07-01,Boston,1,1,1,18,73745,1,167.34,8,22,0,1,9,0,0,86.34
11048,2025-12-01,Phoenix,0,1,0,44,82704,4,409.09,13,19,1,1,4,0,1,135.22
11049,2025-06-01,Austin,1,0,0,24,52016,1,188.95,6,3,0,1,4,0,0,0.0
11050,2025-08-01,Phoenix,0,1,0,37,71977,5,297.19,10,1,0,0,1,0,0,81.14
11051,2025-06-01,Boston,1,0,0,31,49170,1,167.01,6,3,0,0,5,0,0,37.66
11052,2025-09-01,Phoenix,0,1,0,35,54012,3,270.81,11,46,0,1,1,0,1,114.08
11053,2025-09-01,Austin,1,1,1,22,57695,1,173.96,6,6,0,1,8,0,1,106.38
11054,2025-03-01,Chicago,0,0,0,44,112544,7,393.77,24,13,1,1,10,0,0,152.32
11055,2025-07-01,Chicago,0,1,0,40,105241,2,88.49,4,10,0,1,5,1,1,133.5
11056,2025-09-01,Austin,1,1,1,28,90956,3,218.75,10,18,0,1,5,0,0,62.5
11057,2025-02-01,Phoenix,0,0,0,34,49554,4,307.63,17,0,0,1,5,0,0,150.56
11058,2025-10-01,Chicago,0,1,0,26,66363,1,238.89,5,0,0,1,10,0,1,161.67
11059,2025-01-01,Austin,1,0,0,47,116996,3,196.02,14,43,1,0,3,0,1,148.38
11060,2025-02-01,New York,1,0,0,40,20000,2,119.59,5,5,0,1,4,0,0,75.12
11061,2025-07-01,New York,1,1,1,37,82142,1,189.1,8,33,0,0,4,1,0,89.33
11062,2025-05-01,Phoenix,0,0,0,24,71460,2,241.67,9,19,1,0,4,0,0,83.56
11063,2025-06-01,Seattle,1,0,0,30,135193,3,274.41,11,2,1,1,4,0,1,153.79
11064,2025-03-01,Chicago,0,0,0,48,44001,0,154.14,6,42,1,1,6,0,0,41.95
11065,2025-08-01,Austin,1,1,1,36,69861,1,185.95,7,13,1,1,5,0,0,76.73
11066,2025-10-01,Denver,0,1,0,34,86594,0,137.5,9,20,1,1,5,0,0,41.22
11067,2025-10-01,Seattle,1,1,1,30,114408,3,188.95,14,15,0,0,3,0,0,53.89
11068,2025-12-01,Dallas,0,1,0,25,81420,3,226.72,11,18,1,0,7,0,1,133.13
11069,2025-12-01,Seattle,1,1,1,48,95985,4,130.28,9,65,0,1,3,0,0,102.28
11070,2025-09-01,Seattle,1,1,1,32,119238,2,132.51,14,26,0,0,3,0,1,85.41
11071,2025-11-01,Chicago,0,1,0,22,73809,2,139.03,7,0,0,1,7,1,0,69.0
11072,2025-05-01,Denver,0,0,0,26,80089,3,57.74,17,15,0,1,10,0,0,53.97
11073,2025-12-01,Seattle,1,1,1,38,106647,3,140.17,19,15,1,0,6,0,0,115.58
11074,2025-11-01,Dallas,0,1,0,54,49371,4,233.38,18,7,0,1,6,0,0,111.56
11075,2025-12-01,Boston,1,1,1,39,36129,2,170.35,15,9,0,0,7,1,1,78.51
11076,2025-04-01,Denver,0,0,0,30,91366,7,293.05,17,12,0,1,3,0,0,105.04
11077,2025-04-01,New York,1,0,0,38,82290,0,118.13,11,25,1,1,7,1,0,71.15
11078,2025-12-01,Dallas,0,1,0,33,113563,6,255.94,18,4,1,1,5,0,1,131.06
11079,2025-08-01,New York,1,1,1,57,71925,3,184.57,10,3,0,1,3,0,1,74.53
11080,2025-09-01,Dallas,0,1,0,36,82471,5,393.8,14,9,1,1,10,0,0,79.24
11081,2025-03-01,Dallas,0,0,0,21,96099,3,167.63,14,3,0,1,4,0,0,63.51
11082,2025-12-01,Austin,1,1,1,41,61070,0,0.0,9,0,0,0,4,0,0,87.37
11083,2025-04-01,Chicago,0,0,0,59,88005,3,168.3,12,20,1,0,1,1,1,127.96
11084,2025-10-01,New York,1,1,1,34,72648,5,232.02,14,14,0,1,4,0,0,44.76
11085,2025-08-01,Seattle,1,1,1,43,112738,2,290.38,11,8,1,1,5,1,1,171.2
11086,2025-01-01,Denver,0,0,0,24,123152,5,229.92,10,56,0,1,4,1,1,118.67
11087,2025-07-01,Boston,1,1,1,35,51448,2,188.77,6,2,0,1,6,0,0,65.37
11088,2025-08-01,Chicago,0,1,0,30,98876,3,267.2,11,12,0,1,10,0,1,78.38
11089,2025-12-01,Chicago,0,1,0,44,37939,5,217.86,18,1,1,1,4,0,1,115.21
11090,2025-11-01,Chicago,0,1,0,39,86652,2,181.58,8,31,1,0,5,0,1,85.0
11091,2025-09-01,Phoenix,0,1,0,27,110670,2,111.69,12,53,0,1,6,0,0,53.95
11092,2025-07-01,Denver,0,1,0,34,72253,1,175.19,8,12,0,1,9,0,0,29.55
11093,2025-11-01,Boston,1,1,1,36,58404,4,333.22,14,42,0,0,1,0,0,100.86
11094,2025-03-01,Phoenix,0,0,0,41,83366,5,209.71,13,10,0,1,3,1,0,58.08
11095,2025-06-01,Phoenix,0,0,0,42,88051,6,335.5,16,14,1,1,3,0,0,111.73
11096,2025-11-01,Phoenix,0,1,0,44,55005,5,287.07,9,32,0,1,4,1,0,122.56
11097,2025-10-01,Seattle,1,1,1,35,20000,2,130.21,9,0,0,1,5,0,0,49.25
11098,2025-10-01,Seattle,1,1,1,34,60909,2,173.1,8,2,0,0,7,0,1,59.73
11099,2025-03-01,Austin,1,0,0,34,44275,0,103.03,11,3,0,1,4,1,0,58.47
11100,2025-07-01,Seattle,1,1,1,29,92667,2,249.7,13,9,0,1,6,0,1,116.33
11101,2025-06-01,Seattle,1,0,0,34,41900,4,207.37,9,14,0,0,7,0,1,114.13
11102,2025-01-01,Boston,1,0,0,33,50145,6,303.07,14,1,1,1,5,0,1,176.55
11103,2025-04-01,New York,1,0,0,23,75096,1,193.59,11,8,0,1,2,0,0,69.03
11104,2025-03-01,Denver,0,0,0,28,63797,4,227.02,15,14,0,1,7,0,0,82.22
11105,2025-02-01,Phoenix,0,0,0,33,62850,2,120.51,14,60,0,1,3,1,0,59.1
11106,2025-03-01,Dallas,0,0,0,34,30173,5,300.74,8,0,0,1,4,1,0,56.38
11107,2025-02-01,Phoenix,0,0,0,32,66822,4,251.99,17,52,0,1,5,0,0,76.37
11108,2025-10-01,Phoenix,0,1,0,19,66211,5,263.76,9,25,1,0,4,0,0,143.07
11109,2025-05-01,Dallas,0,0,0,34,44571,1,34.38,8,1,0,1,2,0,1,69.8
11110,2025-07-01,Boston,1,1,1,40,59727,2,234.04,15,1,1,1,2,0,1,154.7
11111,2025-04-01,Phoenix,0,0,0,35,68610,7,380.16,21,9,0,1,2,0,0,115.52
11112,2025-03-01,Boston,1,0,0,34,131028,6,339.2,8,21,0,1,5,0,0,93.0
11113,2025-06-01,Austin,1,0,0,61,66602,1,86.72,12,29,0,1,5,1,0,78.83
11114,2025-03-01,Boston,1,0,0,29,66312,2,96.64,15,6,1,0,9,0,0,62.31
11115,2025-03-01,Dallas,0,0,0,42,102195,2,182.26,13,0,0,1,9,1,0,103.48
11116,2025-09-01,Phoenix,0,1,0,35,43474,5,304.6,15,17,0,1,2,0,1,141.64
11117,2025-06-01,Chicago,0,0,0,39,55526,4,210.49,12,6,1,0,5,0,0,82.07
11118,2025-01-01,Chicago,0,0,0,34,79700,4,302.05,16,3,0,1,0,0,1,125.22
11119,2025-11-01,Chicago,0,1,0,34,78043,3,146.89,8,3,1,0,8,1,0,21.8
11120,2025-11-01,Denver,0,1,0,29,33375,4,150.92,12,4,0,1,4,0,0,87.92
11121,2025-09-01,Boston,1,1,1,42,59416,2,180.95,13,27,0,1,6,0,1,76.1
11122,2025-10-01,New York,1,1,1,18,99178,4,256.36,12,23,0,1,10,0,1,109.68
11123,2025-08-01,Austin,1,1,1,26,40689,4,227.61,11,37,0,0,5,0,1,159.34
11124,2025-06-01,Seattle,1,0,0,35,91248,5,302.66,14,11,0,1,9,0,1,164.16
11125,2025-10-01,Dallas,0,1,0,40,80381,2,203.85,7,24,0,0,4,1,0,30.32
11126,2025-01-01,Dallas,0,0,0,26,85551,2,212.85,13,19,0,1,5,0,1,88.22
11127,2025-06-01,Denver,0,0,0,50,91553,2,100.1,10,14,0,1,6,0,0,70.18
11128,2025-11-01,Chicago,0,1,0,44,96784,4,219.92,14,21,1,1,5,0,1,150.8
11129,2025-07-01,Chicago,0,1,0,24,102790,4,361.65,13,33,0,0,2,1,0,111.43
11130,2025-01-01,Chicago,0,0,0,26,24877,5,222.74,13,15,0,1,7,1,0,55.97
11131,2025-10-01,Chicago,0,1,0,56,87773,2,221.79,11,22,0,1,7,0,1,128.22
11132,2025-02-01,Dallas,0,0,0,42,62792,4,205.12,12,88,0,1,4,0,0,75.38
11133,2025-02-01,Phoenix,0,0,0,39,44648,1,260.03,6,5,0,1,6,0,1,71.06
11134,2025-05-01,Denver,0,0,0,35,65476,4,284.46,9,33,0,1,3,0,1,155.07
11135,2025-08-01,Dallas,0,1,0,26,67921,1,149.34,11,1,0,0,8,0,0,13.44
11136,2025-01-01,Denver,0,0,0,30,73340,5,289.12,8,13,1,1,3,0,1,155.79
11137,2025-05-01,New York,1,0,0,24,91813,7,373.31,12,20,1,1,6,0,0,74.02
11138,2025-06-01,Austin,1,0,0,18,121691,4,272.27,15,11,1,1,3,1,1,176.51
11139,2025-12-01,Dallas,0,1,0,36,66923,4,169.32,9,8,0,0,6,0,1,88.27
11140,2025-10-01,Seattle,1,1,1,47,67642,7,384.42,17,40,0,1,3,0,0,114.52
11141,2025-01-01,Austin,1,0,0,35,38563,2,205.69,10,7,1,1,6,0,0,67.48
11142,2025-05-01,Dallas,0,0,0,36,67143,4,165.62,4,0,0,1,6,0,0,88.97
11143,2025-05-01,Phoenix,0,0,0,44,56035,4,326.16,13,36,1,1,4,0,0,106.48
11144,2025-11-01,Chicago,0,1,0,41,104498,4,283.31,12,13,1,0,4,0,1,104.12
11145,2025-01-01,Chicago,0,0,0,59,91975,3,259.31,12,20,1,1,2,0,1,110.28
11146,2025-04-01,Dallas,0,0,0,29,60187,3,240.32,13,1,0,1,4,0,0,80.63
11147,2025-11-01,New York,1,1,1,32,99307,7,335.75,13,64,0,1,8,0,1,189.4
11148,2025-09-01,Boston,1,1,1,32,63389,0,93.65,5,10,0,0,5,1,1,63.96
11149,2025-11-01,Seattle,1,1,1,44,109165,3,318.44,21,9,1,1,3,1,1,207.02
11150,2025-04-01,Dallas,0,0,0,32,76429,3,199.2,5,2,0,1,4,1,0,43.17
11151,2025-02-01,Dallas,0,0,0,18,43479,2,177.94,8,3,0,0,7,0,0,41.07
11152,2025-10-01,Chicago,0,1,0,34,59530,4,204.18,11,16,0,1,3,0,1,133.92
11153,2025-08-01,Denver,0,1,0,34,56643,3,284.25,13,6,0,1,2,1,1,138.54
11154,2025-12-01,Boston,1,1,1,26,88940,1,54.43,9,26,0,0,4,1,0,25.44
11155,2025-07-01,Denver,0,1,0,28,65825,2,150.81,7,3,0,1,7,0,1,95.68
11156,2025-02-01,Denver,0,0,0,19,107176,4,158.29,11,3,0,1,7,0,1,110.8
11157,2025-07-01,Phoenix,0,1,0,49,55046,2,139.06,13,10,0,0,2,0,0,46.5
11158,2025-10-01,Denver,0,1,0,38,74641,2,186.27,5,10,0,1,1,0,0,49.72
11159,2025-02-01,Denver,0,0,0,49,89306,6,292.99,16,5,1,0,8,0,1,158.23
11160,2025-05-01,Seattle,1,0,0,36,113639,4,264.0,12,15,0,1,4,0,0,70.71
11161,2025-04-01,New York,1,0,0,53,82636,1,78.07,13,11,0,1,9,0,0,74.57
11162,2025-03-01,Boston,1,0,0,18,101819,3,112.57,7,11,0,1,9,0,1,82.36
11163,2025-05-01,New York,1,0,0,42,82081,5,286.67,19,56,0,1,2,0,1,154.08
11164,2025-06-01,Chicago,0,0,0,69,55039,3,318.63,15,0,0,0,6,0,1,92.89
11165,2025-05-01,Boston,1,0,0,55,63774,5,426.86,11,15,0,0,5,0,0,69.77
11166,2025-11-01,Chicago,0,1,0,60,80542,0,44.03,14,11,1,1,1,0,0,60.53
11167,2025-04-01,Denver,0,0,0,38,51389,2,205.16,13,2,1,1,6,0,1,94.57
11168,2025-10-01,Austin,1,1,1,45,88670,4,344.84,14,13,0,1,7,1,0,110.88
11169,2025-11-01,Boston,1,1,1,18,96088,2,251.0,11,23,1,0,6,0,0,122.68
11170,2025-12-01,Dallas,0,1,0,33,106491,1,191.98,10,41,1,1,2,1,1,114.92
11171,2025-10-01,Chicago,0,1,0,30,31999,2,199.9,17,0,1,0,4,0,1,145.47
11172,2025-11-01,Phoenix,0,1,0,21,63768,6,300.17,17,2,0,0,0,0,1,116.92
11173,2025-12-01,New York,1,1,1,29,77551,5,268.79,13,29,1,1,7,0,1,176.54
11174,2025-12-01,Seattle,1,1,1,27,95938,2,233.63,6,3,0,1,4,1,0,48.45
11175,2025-10-01,Phoenix,0,1,0,22,55099,5,303.84,9,23,0,1,2,0,0,66.52
11176,2025-11-01,Dallas,0,1,0,18,66686,5,215.44,17,5,0,0,3,1,0,83.86
11177,2025-03-01,Austin,1,0,0,21,110606,1,217.85,9,7,0,0,9,0,0,3.07
11178,2025-11-01,Chicago,0,1,0,30,73582,3,182.31,12,74,1,0,5,1,0,97.81
11179,2025-03-01,Denver,0,0,0,27,57239,3,66.01,14,1,0,1,6,0,0,70.71
11180,2025-01-01,Boston,1,0,0,38,79254,4,264.46,9,23,0,1,6,1,1,176.05
11181,2025-07-01,New York,1,1,1,42,65526,5,392.18,11,28,1,0,2,1,1,156.38
11182,2025-04-01,New York,1,0,0,27,55425,3,145.86,10,1,0,1,7,1,1,125.13
11183,2025-04-01,Denver,0,0,0,21,92693,2,97.89,11,18,0,1,4,0,0,68.77
11184,2025-05-01,Boston,1,0,0,39,71471,1,256.46,12,3,1,1,5,0,1,125.1
11185,2025-05-01,Phoenix,0,0,0,46,107005,5,314.32,13,5,1,1,5,1,1,147.95
11186,2025-02-01,Austin,1,0,0,26,78150,3,326.79,9,17,0,0,4,0,1,144.95
11187,2025-04-01,Denver,0,0,0,27,83422,1,124.21,13,18,1,0,6,0,1,78.72
11188,2025-06-01,Phoenix,0,0,0,35,128704,6,374.67,13,6,0,1,7,0,1,115.11
11189,2025-04-01,Austin,1,0,0,51,33824,1,241.77,11,3,0,1,5,0,0,65.84
11190,2025-02-01,Dallas,0,0,0,19,90465,5,330.0,16,47,0,0,5,0,0,102.03
11191,2025-09-01,Denver,0,1,0,33,38336,1,159.77,13,1,0,1,3,1,1,107.73
11192,2025-11-01,Dallas,0,1,0,18,77588,2,63.02,9,17,1,1,5,0,0,83.96
11193,2025-02-01,Chicago,0,0,0,28,105393,0,200.56,13,54,1,1,2,1,0,90.4
11194,2025-06-01,New York,1,0,0,32,50860,3,193.43,10,20,0,0,3,1,1,96.07
11195,2025-02-01,Phoenix,0,0,0,41,63885,5,272.11,16,2,0,1,3,0,1,135.33
11196,2025-05-01,Denver,0,0,0,31,38672,3,247.07,11,5,0,0,2,1,1,75.69
11197,2025-06-01,Austin,1,0,0,23,28783,3,261.21,12,19,0,1,2,0,0,73.82
11198,2025-08-01,Chicago,0,1,0,22,84814,7,473.61,16,28,0,1,3,0,1,144.85
11199,2025-01-01,Dallas,0,0,0,45,85249,3,208.84,6,17,0,1,5,0,0,60.55
11200,2025-08-01,Chicago,0,1,0,39,111907,4,251.86,10,6,0,1,1,1,0,104.63
11201,2025-09-01,New York,1,1,1,42,110230,0,63.7,7,26,0,1,6,0,0,115.38
11202,2025-12-01,Denver,0,1,0,18,96937,2,100.04,9,4,0,1,9,0,1,73.21
11203,2025-06-01,Seattle,1,0,0,18,40837,3,282.34,8,7,0,1,7,1,0,55.92
11204,2025-10-01,Seattle,1,1,1,46,59295,3,235.77,12,39,0,1,5,0,1,181.0
11205,2025-08-01,Boston,1,1,1,18,41330,6,280.52,13,12,0,1,3,1,1,126.77
